Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
AUT,19/02/2017,15:30,Ried,Salzburg,1.0,6.0,A,9.05,4.98,1.32
AUT,25/02/2017,15:00,Wolfsberger AC,SK Rapid,2.0,1.0,H,3.92,3.29,1.97
AUT,25/02/2017,17:30,Admira,Ried,1.0,0.0,H,2.0,3.31,3.78
AUT,25/02/2017,17:30,Austria Vienna,Altach,1.0,3.0,A,1.77,3.62,4.44
AUT,25/02/2017,17:30,Salzburg,Mattersburg,1.0,0.0,H,1.2,6.43,13.14
AUT,26/02/2017,15:30,St. Polten,Sturm Graz,2.0,1.0,H,3.69,3.41,1.98
AUT,04/03/2017,15:00,Sturm Graz,Altach,3.0,0.0,H,1.93,3.4,3.92
AUT,04/03/2017,17:30,Wolfsberger AC,Admira,1.0,1.0,D,2.29,3.11,3.21
AUT,04/03/2017,17:30,Mattersburg,St. Polten,1.0,0.0,H,1.84,3.48,4.23
AUT,04/03/2017,17:30,Ried,Austria Vienna,0.0,3.0,A,3.54,3.42,2.03
AUT,05/03/2017,15:30,SK Rapid,Salzburg,0.0,1.0,A,3.6,3.37,2.02
AUT,11/03/2017,15:00,St. Polten,Ried,1.0,0.0,H,2.28,3.22,3.14
AUT,11/03/2017,17:30,Admira,Salzburg,1.0,1.0,D,7.57,4.55,1.4
AUT,11/03/2017,17:30,Altach,Mattersburg,3.0,0.0,H,2.09,3.25,3.56
AUT,11/03/2017,17:30,Austria Vienna,Wolfsberger AC,3.0,0.0,H,1.52,4.15,5.98
AUT,12/03/2017,15:30,Sturm Graz,SK Rapid,2.0,1.0,H,2.64,3.2,2.64
AUT,18/03/2017,15:00,SK Rapid,Mattersburg,1.0,1.0,D,1.47,4.19,6.87
AUT,18/03/2017,17:30,Wolfsberger AC,St. Polten,1.0,0.0,H,2.08,3.28,3.56
AUT,18/03/2017,17:30,Admira,Sturm Graz,1.0,0.0,H,3.05,3.2,2.34
AUT,18/03/2017,17:30,Ried,Altach,2.0,0.0,H,2.8,3.09,2.59
AUT,19/03/2017,15:30,Salzburg,Austria Vienna,5.0,0.0,H,1.4,4.66,7.14
AUT,01/04/2017,15:00,St. Polten,SK Rapid,1.0,1.0,D,5.16,3.75,1.65
AUT,01/04/2017,17:30,Austria Vienna,Admira,0.0,2.0,A,1.59,3.97,5.37
AUT,01/04/2017,17:30,Mattersburg,Ried,2.0,1.0,H,2.02,3.3,3.72
AUT,01/04/2017,17:30,Sturm Graz,Wolfsberger AC,4.0,0.0,H,1.81,3.43,4.51
AUT,02/04/2017,15:30,Altach,Salzburg,0.0,5.0,A,5.71,3.78,1.6
AUT,08/04/2017,15:00,Ried,SK Rapid,3.0,0.0,H,4.14,3.45,1.87
AUT,08/04/2017,17:30,Wolfsberger AC,Altach,0.0,0.0,D,2.72,3.05,2.69
AUT,08/04/2017,17:30,Admira,Mattersburg,0.0,2.0,A,2.22,3.24,3.25
AUT,08/04/2017,17:30,Austria Vienna,St. Polten,1.0,2.0,A,1.44,4.39,6.96
AUT,09/04/2017,15:30,Salzburg,Sturm Graz,1.0,0.0,H,1.34,4.76,8.96
AUT,15/04/2017,15:00,Wolfsberger AC,Salzburg,0.0,2.0,A,7.64,4.31,1.42
AUT,15/04/2017,17:30,Admira,St. Polten,2.0,0.0,H,2.46,3.31,2.81
AUT,15/04/2017,17:30,SK Rapid,Altach,3.0,0.0,H,1.67,3.66,5.19
AUT,15/04/2017,17:30,Sturm Graz,Ried,1.0,0.0,H,1.59,3.86,5.64
AUT,16/04/2017,14:00,Mattersburg,Austria Vienna,0.0,3.0,A,3.09,3.3,2.27
AUT,22/04/2017,15:00,Sturm Graz,Mattersburg,0.0,2.0,A,1.82,3.51,4.35
AUT,22/04/2017,17:30,Altach,Admira,0.0,0.0,D,1.61,3.68,5.79
AUT,22/04/2017,17:30,Ried,Wolfsberger AC,1.0,1.0,D,2.11,3.23,3.55
AUT,22/04/2017,17:30,St. Polten,Salzburg,1.0,2.0,A,9.71,4.96,1.32
AUT,23/04/2017,15:30,SK Rapid,Austria Vienna,0.0,2.0,A,1.94,3.45,3.85
AUT,29/04/2017,15:00,Austria Vienna,Sturm Graz,4.0,1.0,H,2.07,3.26,3.6
AUT,29/04/2017,17:30,Wolfsberger AC,Mattersburg,2.0,2.0,D,2.59,3.14,2.76
AUT,29/04/2017,17:30,Salzburg,Ried,1.0,1.0,D,1.21,6.22,13.3
AUT,29/04/2017,17:30,St. Polten,Altach,3.0,3.0,D,2.8,3.16,2.54
AUT,30/04/2017,15:30,Admira,SK Rapid,3.0,2.0,H,4.35,3.57,1.8
AUT,06/05/2017,15:00,Mattersburg,Salzburg,2.0,1.0,H,5.93,4.09,1.53
AUT,06/05/2017,17:30,SK Rapid,Wolfsberger AC,4.0,0.0,H,1.58,3.9,5.84
AUT,06/05/2017,17:30,Ried,Admira,1.0,0.0,H,1.93,3.4,3.93
AUT,06/05/2017,17:30,Sturm Graz,St. Polten,3.0,2.0,H,1.66,3.81,5.06
AUT,07/05/2017,15:30,Altach,Austria Vienna,1.0,1.0,D,2.99,3.19,2.4
AUT,13/05/2017,15:00,Salzburg,SK Rapid,1.0,0.0,H,1.47,4.19,6.84
AUT,13/05/2017,17:30,Admira,Wolfsberger AC,3.0,2.0,H,2.18,3.22,3.36
AUT,13/05/2017,17:30,Austria Vienna,Ried,3.0,0.0,H,1.68,3.81,4.84
AUT,13/05/2017,17:30,St. Polten,Mattersburg,1.0,0.0,H,2.82,3.15,2.54
AUT,14/05/2017,15:30,Altach,Sturm Graz,1.0,2.0,A,2.4,3.13,3.02
AUT,20/05/2017,15:00,Ried,St. Polten,1.0,1.0,D,1.99,3.39,3.66
AUT,20/05/2017,17:30,Wolfsberger AC,Austria Vienna,2.0,1.0,H,3.81,3.65,1.89
AUT,20/05/2017,17:30,Mattersburg,Altach,1.0,0.0,H,2.26,3.25,3.16
AUT,20/05/2017,17:30,Salzburg,Admira,2.0,0.0,H,1.3,5.38,9.22
AUT,21/05/2017,15:30,SK Rapid,Sturm Graz,1.0,0.0,H,1.9,3.5,3.94
AUT,25/05/2017,15:30,Altach,Ried,0.0,2.0,A,2.09,3.51,3.28
AUT,25/05/2017,15:30,Austria Vienna,Salzburg,2.0,3.0,A,3.86,3.65,1.88
AUT,25/05/2017,15:30,Mattersburg,SK Rapid,1.0,3.0,A,2.68,3.37,2.51
AUT,25/05/2017,15:30,St. Polten,Wolfsberger AC,1.0,1.0,D,2.23,3.18,3.28
AUT,25/05/2017,15:30,Sturm Graz,Admira,2.0,1.0,H,1.6,4.09,5.14
AUT,28/05/2017,15:30,Wolfsberger AC,Sturm Graz,1.0,0.0,H,4.22,3.88,1.74
AUT,28/05/2017,15:30,Admira,Austria Vienna,1.0,6.0,A,3.33,3.67,2.01
AUT,28/05/2017,15:30,SK Rapid,St. Polten,2.0,1.0,H,2.24,3.26,3.17
AUT,28/05/2017,15:30,Ried,Mattersburg,2.0,3.0,A,1.67,3.98,4.67
AUT,28/05/2017,15:30,Salzburg,Altach,1.0,0.0,H,1.29,5.6,9.05
AUT,22/07/2017,15:00,SK Rapid,Mattersburg,2.0,2.0,D,1.61,3.91,5.34
AUT,22/07/2017,17:30,Wolfsberger AC,Salzburg,0.0,2.0,A,7.08,4.15,1.46
AUT,22/07/2017,17:30,LASK,Admira,3.0,0.0,H,1.95,3.44,3.79
AUT,23/07/2017,15:30,Altach,Austria Vienna,3.0,0.0,H,2.91,3.24,2.41
AUT,23/07/2017,18:00,Sturm Graz,St. Polten,3.0,2.0,H,1.76,3.54,4.71
AUT,29/07/2017,15:00,Salzburg,LASK,1.0,1.0,D,1.44,4.29,7.3
AUT,29/07/2017,17:30,Mattersburg,Wolfsberger AC,1.0,0.0,H,1.96,3.33,3.92
AUT,29/07/2017,17:30,St. Polten,SK Rapid,1.0,4.0,A,3.77,3.6,1.91
AUT,30/07/2017,15:00,Austria Vienna,Sturm Graz,2.0,3.0,A,1.98,3.52,3.6
AUT,30/07/2017,17:30,Admira,Altach,4.0,1.0,H,2.25,3.22,3.23
AUT,05/08/2017,15:00,LASK,St. Polten,2.0,0.0,H,1.67,3.83,4.91
AUT,05/08/2017,17:30,Salzburg,Admira,5.0,1.0,H,1.36,4.83,8.25
AUT,06/08/2017,15:30,Wolfsberger AC,Altach,1.0,0.0,H,2.64,3.1,2.73
AUT,06/08/2017,15:30,SK Rapid,Austria Vienna,2.0,2.0,D,1.88,3.68,3.83
AUT,06/08/2017,18:00,Mattersburg,Sturm Graz,2.0,3.0,A,2.4,3.26,2.91
AUT,12/08/2017,15:00,Altach,Salzburg,0.0,1.0,A,6.63,4.06,1.5
AUT,12/08/2017,17:30,Austria Vienna,LASK,2.0,0.0,H,2.09,3.49,3.32
AUT,12/08/2017,17:30,St. Polten,Mattersburg,0.0,0.0,D,2.69,3.3,2.55
AUT,12/08/2017,17:30,Sturm Graz,Wolfsberger AC,2.0,1.0,H,1.65,3.73,5.31
AUT,13/08/2017,15:30,Admira,SK Rapid,3.0,1.0,H,4.02,3.72,1.82
AUT,19/08/2017,15:00,SK Rapid,Sturm Graz,1.0,2.0,A,1.95,3.64,3.61
AUT,19/08/2017,17:30,Wolfsberger AC,Admira,2.0,0.0,H,2.53,3.18,2.81
AUT,20/08/2017,15:30,LASK,Altach,0.0,0.0,D,1.94,3.4,3.88
AUT,20/08/2017,15:30,Salzburg,St. Polten,5.0,1.0,H,1.29,5.39,9.65
AUT,20/08/2017,18:00,Mattersburg,Austria Vienna,1.0,3.0,A,2.45,3.44,2.72
AUT,26/08/2017,15:00,Wolfsberger AC,St. Polten,2.0,1.0,H,2.15,3.29,3.38
AUT,26/08/2017,17:30,SK Rapid,LASK,1.0,0.0,H,1.82,3.59,4.24
AUT,27/08/2017,15:30,Altach,Mattersburg,1.0,0.0,H,2.17,3.22,3.39
AUT,27/08/2017,15:30,Sturm Graz,Salzburg,1.0,0.0,H,3.87,3.53,1.91
AUT,27/08/2017,18:00,Admira,Austria Vienna,1.0,3.0,A,3.05,3.48,2.22
AUT,09/09/2017,15:00,LASK,Sturm Graz,2.0,1.0,H,2.68,3.2,2.62
AUT,09/09/2017,17:30,Austria Vienna,Wolfsberger AC,2.0,2.0,D,1.81,3.69,4.17
AUT,09/09/2017,17:30,Mattersburg,Admira,0.0,5.0,A,2.05,3.44,3.47
AUT,09/09/2017,17:30,St. Polten,Altach,1.0,2.0,A,2.59,3.2,2.72
AUT,10/09/2017,15:30,Salzburg,SK Rapid,2.0,2.0,D,1.62,3.88,5.26
AUT,16/09/2017,15:00,Altach,SK Rapid,2.0,2.0,D,3.24,3.28,2.22
AUT,16/09/2017,17:30,Wolfsberger AC,LASK,0.0,0.0,D,2.66,3.08,2.74
AUT,16/09/2017,17:30,Admira,Sturm Graz,2.0,1.0,H,3.04,3.45,2.25
AUT,17/09/2017,15:30,Mattersburg,Salzburg,1.0,2.0,A,5.48,3.95,1.59
AUT,17/09/2017,18:00,Austria Vienna,St. Polten,5.0,1.0,H,1.64,4.09,4.76
AUT,23/09/2017,15:00,SK Rapid,Wolfsberger AC,4.0,2.0,H,1.48,4.3,6.4
AUT,23/09/2017,17:30,LASK,Mattersburg,2.0,2.0,D,1.86,3.35,4.38
AUT,23/09/2017,17:30,St. Polten,Admira,1.0,1.0,D,2.87,3.36,2.39
AUT,23/09/2017,17:30,Sturm Graz,Altach,0.0,0.0,D,1.58,3.96,5.59
AUT,24/09/2017,15:30,Salzburg,Austria Vienna,0.0,0.0,D,1.29,5.66,9.25
AUT,30/09/2017,15:00,St. Polten,Sturm Graz,0.0,3.0,A,3.68,3.56,1.95
AUT,30/09/2017,17:30,Admira,LASK,4.0,2.0,H,3.3,3.3,2.19
AUT,30/09/2017,17:30,Mattersburg,SK Rapid,0.0,1.0,A,4.14,3.59,1.84
AUT,01/10/2017,15:30,Austria Vienna,Altach,2.0,0.0,H,2.24,3.45,3.06
AUT,01/10/2017,18:00,Salzburg,Wolfsberger AC,2.0,1.0,H,1.24,5.8,12.11
AUT,14/10/2017,15:00,LASK,Salzburg,1.0,3.0,A,4.74,3.66,1.72
AUT,14/10/2017,17:30,Wolfsberger AC,Mattersburg,2.0,2.0,D,2.38,3.18,3.01
AUT,14/10/2017,17:30,Altach,Admira,2.0,2.0,D,1.97,3.57,3.59
AUT,14/10/2017,17:30,SK Rapid,St. Polten,1.0,0.0,H,1.35,5.18,7.77
AUT,15/10/2017,15:30,Sturm Graz,Austria Vienna,3.0,0.0,H,1.75,3.9,4.23
AUT,21/10/2017,15:00,Sturm Graz,Mattersburg,3.0,2.0,H,1.65,3.85,5.06
AUT,21/10/2017,17:30,Altach,Wolfsberger AC,3.0,2.0,H,1.92,3.43,3.95
AUT,21/10/2017,17:30,St. Polten,LASK,0.0,1.0,A,3.26,3.3,2.19
AUT,22/10/2017,13:00,Admira,Salzburg,1.0,1.0,D,6.53,4.8,1.42
AUT,22/10/2017,15:30,Austria Vienna,SK Rapid,0.0,1.0,A,3.87,3.77,1.84
AUT,28/10/2017,15:00,SK Rapid,Admira,1.0,0.0,H,1.55,4.22,5.38
AUT,28/10/2017,17:30,LASK,Austria Vienna,2.0,2.0,D,1.97,3.58,3.55
AUT,28/10/2017,17:30,Mattersburg,St. Polten,1.0,1.0,D,1.89,3.53,3.95
AUT,28/10/2017,17:30,Salzburg,Altach,2.0,0.0,H,1.24,5.87,11.75
AUT,29/10/2017,15:30,Wolfsberger AC,Sturm Graz,0.0,2.0,A,4.35,3.59,1.8
AUT,04/11/2017,15:00,Sturm Graz,SK Rapid,0.0,0.0,D,2.57,3.3,2.68
AUT,04/11/2017,17:30,Admira,Wolfsberger AC,0.0,0.0,D,1.87,3.64,3.92
AUT,04/11/2017,17:30,Altach,LASK,2.0,4.0,A,2.54,3.19,2.78
AUT,05/11/2017,13:00,Austria Vienna,Mattersburg,1.0,3.0,A,1.99,3.6,3.49
AUT,05/11/2017,15:30,St. Polten,Salzburg,1.0,3.0,A,8.47,4.94,1.35
AUT,18/11/2017,15:00,LASK,SK Rapid,1.0,2.0,A,2.83,3.21,2.49
AUT,18/11/2017,17:30,Austria Vienna,Admira,2.0,3.0,A,2.12,3.62,3.15
AUT,18/11/2017,17:30,Mattersburg,Altach,1.0,0.0,H,2.21,3.24,3.27
AUT,18/11/2017,17:30,St. Polten,Wolfsberger AC,0.0,0.0,D,2.71,3.19,2.61
AUT,19/11/2017,15:30,Salzburg,Sturm Graz,5.0,0.0,H,1.56,3.98,5.74
AUT,25/11/2017,15:00,Sturm Graz,LASK,1.0,0.0,H,2.0,3.34,3.76
AUT,25/11/2017,17:30,Admira,Mattersburg,2.0,0.0,H,2.38,3.43,2.83
AUT,25/11/2017,17:30,Altach,St. Polten,3.0,0.0,H,1.73,3.68,4.63
AUT,26/11/2017,13:00,Wolfsberger AC,Austria Vienna,1.0,2.0,A,2.36,3.42,2.8
AUT,26/11/2017,15:30,SK Rapid,Salzburg,2.0,3.0,A,2.69,3.24,2.57
AUT,28/11/2017,18:00,Sturm Graz,Admira,6.0,1.0,H,1.6,3.98,5.3
AUT,29/11/2017,17:30,LASK,Wolfsberger AC,2.0,0.0,H,1.67,3.68,5.14
AUT,29/11/2017,17:30,Salzburg,Mattersburg,2.0,0.0,H,1.23,6.06,11.5
AUT,29/11/2017,17:30,St. Polten,Austria Vienna,1.0,0.0,H,3.04,3.49,2.23
AUT,29/11/2017,19:30,SK Rapid,Altach,1.0,2.0,A,1.47,4.27,6.65
AUT,02/12/2017,15:00,Wolfsberger AC,SK Rapid,0.0,0.0,D,4.39,3.48,1.82
AUT,02/12/2017,17:30,Admira,St. Polten,1.0,0.0,H,1.87,3.58,3.96
AUT,02/12/2017,17:30,Altach,Sturm Graz,1.0,2.0,A,3.3,3.28,2.18
AUT,02/12/2017,17:30,Mattersburg,LASK,1.0,0.0,H,2.9,3.2,2.45
AUT,03/12/2017,15:30,Austria Vienna,Salzburg,1.0,1.0,D,8.1,5.14,1.34
AUT,09/12/2017,15:00,SK Rapid,Mattersburg,2.0,2.0,D,1.53,4.12,5.82
AUT,09/12/2017,17:30,LASK,Admira,2.0,1.0,H,1.69,3.76,4.79
AUT,09/12/2017,17:30,Sturm Graz,St. Polten,3.0,2.0,H,1.37,4.77,8.03
AUT,10/12/2017,13:00,Altach,Austria Vienna,1.0,0.0,H,2.21,3.42,3.13
AUT,10/12/2017,15:30,Wolfsberger AC,Salzburg,0.0,0.0,D,6.65,4.15,1.48
AUT,16/12/2017,15:00,Salzburg,LASK,0.0,0.0,D,1.35,4.78,8.97
AUT,16/12/2017,17:30,Admira,Altach,3.0,1.0,H,2.53,3.33,2.67
AUT,16/12/2017,17:30,Mattersburg,Wolfsberger AC,5.0,1.0,H,2.19,3.24,3.3
AUT,16/12/2017,17:30,St. Polten,SK Rapid,0.0,5.0,A,6.53,4.23,1.48
AUT,17/12/2017,15:30,Austria Vienna,Sturm Graz,1.0,0.0,H,3.6,3.62,1.96
AUT,03/02/2018,15:00,Mattersburg,Sturm Graz,1.0,0.0,H,3.48,3.28,2.1
AUT,03/02/2018,17:30,Wolfsberger AC,Altach,0.0,0.0,D,2.4,3.09,3.04
AUT,03/02/2018,17:30,LASK,St. Polten,2.0,1.0,H,1.48,4.23,6.42
AUT,03/02/2018,17:30,Salzburg,Admira,2.0,1.0,H,1.13,7.99,18.96
AUT,04/02/2018,15:30,SK Rapid,Austria Vienna,1.0,1.0,D,1.45,4.79,6.0
AUT,10/02/2018,15:00,Altach,Salzburg,0.0,1.0,A,7.8,4.33,1.41
AUT,10/02/2018,17:30,Austria Vienna,LASK,1.0,3.0,A,2.61,3.34,2.6
AUT,10/02/2018,17:30,St. Polten,Mattersburg,0.0,3.0,A,3.07,3.24,2.3
AUT,10/02/2018,17:30,Sturm Graz,Wolfsberger AC,0.0,1.0,A,1.65,3.62,5.44
AUT,11/02/2018,15:30,Admira,SK Rapid,2.0,1.0,H,6.74,4.81,1.41
AUT,17/02/2018,15:00,SK Rapid,Sturm Graz,1.0,1.0,D,1.89,3.52,3.94
AUT,17/02/2018,17:30,Wolfsberger AC,Admira,1.0,3.0,A,1.86,3.49,4.16
AUT,17/02/2018,17:30,LASK,Altach,2.0,0.0,H,1.5,4.08,6.55
AUT,17/02/2018,17:30,Mattersburg,Austria Vienna,2.0,1.0,H,2.19,3.42,3.15
AUT,18/02/2018,15:30,Salzburg,St. Polten,4.0,0.0,H,1.16,7.24,16.01
AUT,24/02/2018,15:00,Admira,Austria Vienna,2.0,1.0,H,2.96,3.56,2.24
AUT,24/02/2018,17:30,Wolfsberger AC,St. Polten,0.0,1.0,A,1.96,3.29,3.98
AUT,24/02/2018,17:30,Altach,Mattersburg,1.0,1.0,D,2.67,3.13,2.68
AUT,24/02/2018,17:30,SK Rapid,LASK,2.0,0.0,H,2.21,3.21,3.3
AUT,25/02/2018,15:30,Sturm Graz,Salzburg,2.0,4.0,A,4.18,3.41,1.88
AUT,03/03/2018,15:00,LASK,Sturm Graz,0.0,2.0,A,2.16,3.22,3.41
AUT,03/03/2018,17:30,Austria Vienna,Wolfsberger AC,2.0,0.0,H,1.93,3.46,3.89
AUT,03/03/2018,17:30,Mattersburg,Admira,3.0,2.0,H,1.68,3.9,4.71
AUT,03/03/2018,17:30,St. Polten,Altach,1.0,2.0,A,2.67,3.12,2.69
AUT,04/03/2018,15:30,Salzburg,SK Rapid,1.0,0.0,H,1.57,4.06,5.58
AUT,10/03/2018,15:00,Altach,SK Rapid,0.0,0.0,D,3.79,3.51,1.94
AUT,10/03/2018,17:30,Wolfsberger AC,LASK,0.0,3.0,A,3.92,3.14,2.03
AUT,10/03/2018,17:30,Admira,Sturm Graz,2.0,4.0,A,4.34,3.68,1.78
AUT,10/03/2018,17:30,Austria Vienna,St. Polten,4.0,0.0,H,1.57,4.08,5.44
AUT,11/03/2018,15:30,Mattersburg,Salzburg,2.0,2.0,D,3.9,3.53,1.91
AUT,17/03/2018,15:00,SK Rapid,Wolfsberger AC,5.0,1.0,H,1.4,4.4,8.1
AUT,17/03/2018,17:30,LASK,Mattersburg,3.0,1.0,H,1.86,3.42,4.24
AUT,17/03/2018,17:30,St. Polten,Admira,1.0,2.0,A,2.82,3.34,2.43
AUT,17/03/2018,17:30,Sturm Graz,Altach,1.0,0.0,H,1.53,3.96,6.27
AUT,18/03/2018,13:30,Salzburg,Austria Vienna,5.0,0.0,H,1.37,4.84,7.9
AUT,31/03/2018,15:00,Admira,LASK,0.0,1.0,A,4.16,3.53,1.86
AUT,31/03/2018,17:30,Austria Vienna,Altach,2.0,1.0,H,1.81,3.61,4.24
AUT,31/03/2018,17:30,Salzburg,Wolfsberger AC,2.0,0.0,H,1.18,6.49,16.39
AUT,31/03/2018,17:30,St. Polten,Sturm Graz,1.0,5.0,A,4.83,3.76,1.7
AUT,01/04/2018,15:30,Mattersburg,SK Rapid,2.0,4.0,A,3.43,3.44,2.08
AUT,07/04/2018,15:00,Sturm Graz,Austria Vienna,0.0,2.0,A,1.67,3.93,4.8
AUT,07/04/2018,17:30,Wolfsberger AC,Mattersburg,0.0,2.0,A,2.91,3.23,2.43
AUT,07/04/2018,17:30,Altach,Admira,1.0,2.0,A,1.93,3.49,3.85
AUT,07/04/2018,17:30,SK Rapid,St. Polten,2.0,1.0,H,1.26,5.79,10.46
AUT,08/04/2018,14:00,LASK,Salzburg,1.0,0.0,H,3.1,3.13,2.36
AUT,14/04/2018,15:00,Sturm Graz,Mattersburg,3.0,0.0,H,1.7,3.73,4.79
AUT,14/04/2018,17:30,Altach,Wolfsberger AC,2.0,1.0,H,2.19,3.2,3.38
AUT,14/04/2018,17:30,St. Polten,LASK,1.0,3.0,A,5.98,3.9,1.56
AUT,15/04/2018,15:30,Austria Vienna,SK Rapid,0.0,4.0,A,3.66,3.61,1.95
AUT,15/04/2018,18:00,Admira,Salzburg,2.0,6.0,A,7.34,4.72,1.4
AUT,21/04/2018,15:00,Wolfsberger AC,Sturm Graz,2.0,1.0,H,4.32,3.5,1.83
AUT,21/04/2018,17:30,LASK,Austria Vienna,1.0,0.0,H,1.72,3.8,4.61
AUT,21/04/2018,17:30,Mattersburg,St. Polten,1.0,1.0,D,1.75,3.71,4.55
AUT,22/04/2018,13:30,Salzburg,Altach,3.0,1.0,H,1.25,5.85,10.76
AUT,22/04/2018,15:30,SK Rapid,Admira,4.0,1.0,H,1.34,5.18,8.13
AUT,28/04/2018,15:00,Austria Vienna,Mattersburg,2.0,3.0,A,2.17,3.51,3.14
AUT,28/04/2018,17:30,Admira,Wolfsberger AC,4.0,2.0,H,1.95,3.5,3.81
AUT,28/04/2018,17:30,Altach,LASK,0.0,2.0,A,3.92,3.38,1.95
AUT,29/04/2018,15:30,Sturm Graz,SK Rapid,4.0,2.0,H,2.31,3.42,2.94
AUT,29/04/2018,18:00,St. Polten,Salzburg,0.0,2.0,A,9.2,5.07,1.32
AUT,05/05/2018,15:00,LASK,SK Rapid,0.0,2.0,A,2.18,3.35,3.29
AUT,05/05/2018,17:30,Austria Vienna,Admira,0.0,0.0,D,1.74,4.17,4.02
AUT,05/05/2018,17:30,Mattersburg,Altach,0.0,1.0,A,1.59,3.97,5.33
AUT,05/05/2018,17:30,St. Polten,Wolfsberger AC,0.0,1.0,A,2.8,3.24,2.51
AUT,06/05/2018,15:30,Salzburg,Sturm Graz,4.0,1.0,H,1.81,3.67,4.19
AUT,12/05/2018,15:00,Sturm Graz,LASK,3.0,1.0,H,2.37,3.21,3.0
AUT,12/05/2018,17:30,Admira,Mattersburg,1.0,1.0,D,2.66,3.54,2.46
AUT,12/05/2018,17:30,Altach,St. Polten,1.0,3.0,A,1.78,3.63,4.41
AUT,13/05/2018,15:30,SK Rapid,Salzburg,1.0,4.0,A,2.94,3.41,2.32
AUT,15/05/2018,18:00,Wolfsberger AC,Austria Vienna,2.0,1.0,H,2.5,3.62,2.56
AUT,20/05/2018,15:30,LASK,Wolfsberger AC,1.0,3.0,A,1.54,4.12,5.77
AUT,20/05/2018,15:30,SK Rapid,Altach,4.0,1.0,H,1.31,5.33,8.79
AUT,20/05/2018,15:30,Salzburg,Mattersburg,1.0,0.0,H,1.2,6.73,12.36
AUT,20/05/2018,15:30,St. Polten,Austria Vienna,2.0,0.0,H,3.0,3.7,2.17
AUT,20/05/2018,15:30,Sturm Graz,Admira,2.0,0.0,H,1.36,5.35,7.08
AUT,27/05/2018,16:30,Wolfsberger AC,SK Rapid,0.0,0.0,D,3.18,3.79,2.06
AUT,27/05/2018,16:30,Admira,St. Polten,0.0,2.0,A,1.99,3.69,3.43
AUT,27/05/2018,16:30,Altach,Sturm Graz,0.0,0.0,D,2.91,3.62,2.25
AUT,27/05/2018,16:30,Austria Vienna,Salzburg,4.0,0.0,H,5.82,4.8,1.46
AUT,27/05/2018,16:30,Mattersburg,LASK,2.0,1.0,H,2.92,3.56,2.27
AUT,31/05/2018,17:30,Neustadt,St. Polten,0.0,2.0,A,2.55,3.17,2.73
AUT,03/06/2018,14:30,St. Polten,Neustadt,1.0,1.0,D,2.01,3.34,3.64
AUT,27/07/2018,19:45,Austria Vienna,Wacker Innsbruck,2.0,1.0,H,1.59,4.01,5.31
AUT,28/07/2018,16:00,Altach,Mattersburg,2.0,3.0,A,2.38,3.27,2.94
AUT,28/07/2018,16:00,Sturm Graz,Hartberg,3.0,2.0,H,1.5,4.24,6.17
AUT,29/07/2018,16:00,Admira,SK Rapid,0.0,3.0,A,6.84,4.89,1.4
AUT,29/07/2018,16:00,Salzburg,LASK,3.0,1.0,H,1.46,4.2,7.15
AUT,29/07/2018,16:00,St. Polten,Wolfsberger AC,4.0,3.0,H,2.7,3.2,2.61
AUT,04/08/2018,16:00,Mattersburg,Salzburg,0.0,2.0,A,6.24,4.34,1.48
AUT,04/08/2018,16:00,SK Rapid,Altach,1.0,1.0,D,1.31,5.26,8.78
AUT,04/08/2018,16:00,Wacker Innsbruck,Sturm Graz,2.0,3.0,A,3.57,3.47,2.01
AUT,05/08/2018,16:00,Wolfsberger AC,Austria Vienna,1.0,0.0,H,2.96,3.49,2.28
AUT,05/08/2018,16:00,Hartberg,Admira,0.0,1.0,A,1.96,3.71,3.53
AUT,05/08/2018,16:00,LASK,St. Polten,0.0,0.0,D,1.56,3.97,5.83
AUT,11/08/2018,16:00,Altach,Wacker Innsbruck,1.0,2.0,A,2.0,3.46,3.65
AUT,11/08/2018,16:00,Hartberg,Mattersburg,4.0,2.0,H,3.0,3.45,2.26
AUT,11/08/2018,16:00,Salzburg,Austria Vienna,2.0,0.0,H,1.26,5.76,11.11
AUT,12/08/2018,16:00,Admira,LASK,0.0,1.0,A,3.49,3.41,2.07
AUT,12/08/2018,16:00,SK Rapid,Wolfsberger AC,0.0,0.0,D,1.48,4.34,6.39
AUT,12/08/2018,16:00,St. Polten,Sturm Graz,2.0,0.0,H,3.5,3.46,2.05
AUT,18/08/2018,16:00,Mattersburg,Wolfsberger AC,0.0,6.0,A,2.28,3.4,3.02
AUT,18/08/2018,16:00,Salzburg,Hartberg,2.0,0.0,H,1.21,6.56,12.1
AUT,18/08/2018,16:00,Wacker Innsbruck,St. Polten,0.0,2.0,A,1.96,3.5,3.74
AUT,19/08/2018,16:00,Austria Vienna,Admira,4.0,0.0,H,1.42,4.74,6.73
AUT,19/08/2018,16:00,LASK,SK Rapid,2.0,1.0,H,2.14,3.36,3.36
AUT,19/08/2018,16:00,Sturm Graz,Altach,1.0,1.0,D,1.65,3.94,4.93
AUT,25/08/2018,16:00,Wolfsberger AC,Sturm Graz,1.0,1.0,D,2.64,3.33,2.6
AUT,25/08/2018,16:00,Altach,Salzburg,2.0,3.0,A,6.46,3.95,1.53
