Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_xg,opp_xg,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,AvgH,AvgD,AvgA
1,2021,20201205,12,5,94,99,2,1428,1542,0.22083333333333333,0.3,1.667,0.667,1.833,1.0,6.27,3.4,1.67,1.33,0.8,2.0,17.13,15.0,8.27,6.33,2.04,3.47,3.53
1,2021,20201205,12,5,96,97,2,1549,1532,0.4444444444444444,0.4444444444444444,1.667,0.667,2.0,1.667,2.67,0.87,1.4,1.2,0.5,2.17,9.27,10.53,3.8,4.27,1.87,3.71,3.89
1,2021,20201205,12,5,166,113,2,1486,1429,0.0,0.5,1.667,0.667,1.667,1.5,4.73,5.6,1.0,1.67,1.67,1.67,13.0,13.6,5.0,4.8,2.8,3.32,2.45
3,2021,20201205,12,5,185,161,0,1487,1531,0.32999999999999996,0.125,1.0,1.0,1.556,1.556,1.2,2.87,1.0,1.22,0.78,1.11,14.6,12.93,5.07,2.6,2.32,3.13,3.28
7,2021,20201205,13,5,61,238,0,1527,1396,0.0,0.16666666666666666,0.0,0.0,0.6,2.0,0.67,1.27,0.8,0.8,1.83,0.5,13.2,9.87,3.8,2.4,2.08,3.01,3.89
7,2021,20201205,13,5,86,54,0,1542,1468,0.1125,0.12142857142857143,3.0,0.0,1.667,1.0,1.6,4.2,0.67,0.67,1.0,0.75,15.6,14.4,3.73,5.8,2.23,3.03,3.42
7,2021,20201205,13,5,120,233,1,1487,1439,0.5,0.19047619047619047,0.0,0.0,2.167,1.333,6.4,3.67,2.67,1.83,1.17,1.33,23.53,16.67,10.47,6.53,1.88,3.35,4.16
8,2021,20201205,13,5,126,90,0,1455,1456,0.13333333333333333,0.13333333333333333,3.0,0.0,0.429,1.333,2.07,2.0,1.43,1.0,0.83,1.33,14.47,10.87,4.2,3.93,2.92,3.1,2.61
7,2021,20201205,13,5,196,55,0,1478,1469,0.6666666666666666,0.20833333333333331,3.0,0.0,1.75,1.0,2.53,2.6,2.0,1.0,0.8,2.2,13.33,13.27,3.53,5.87,2.35,3.16,3.03
7,2021,20201205,13,5,210,177,0,1454,1448,0.39999999999999997,0.5833333333333334,0.0,0.0,1.833,1.25,6.27,4.07,1.67,1.0,1.25,1.75,14.73,16.53,3.73,3.8,1.82,3.22,4.74
9,2021,20201205,13,5,232,131,0,1455,1489,0.41428571428571426,0.3333333333333333,0.0,0.0,1.545,1.3,2.4,4.0,1.18,0.45,0.6,0.7,9.93,7.13,3.33,2.07,1.69,3.35,5.57
0,2021,20201205,14,5,26,138,0,1484,1458,0.6,0.6875,0.0,0.0,0.2,2.0,0.07,3.67,1.8,1.4,1.4,2.0,6.13,13.27,2.53,4.6,2.83,3.46,2.47
0,2021,20201205,14,5,71,67,1,1574,1546,0.27777777777777773,0.4125,2.333,0.333,1.4,0.6,2.73,5.0,1.4,1.2,1.8,2.2,13.2,14.73,5.13,6.2,3.58,4.0,1.93
0,2021,20201205,14,5,80,245,1,1513,1449,0.2791666666666667,0.2333333333333333,3.0,0.0,0.4,0.667,1.07,5.67,1.2,2.0,0.83,0.67,9.2,15.27,3.4,6.67,3.55,3.52,2.07
0,2021,20201205,14,5,85,136,1,1475,1498,0.2722222222222222,0.25757575757575757,3.0,0.0,0.667,1.6,0.2,2.0,2.17,1.83,1.6,2.0,13.0,14.4,4.47,5.6,3.67,3.7,1.98
7,2021,20201205,14,5,189,36,0,1459,1457,0.23333333333333334,0.16666666666666666,0.0,0.0,0.833,1.4,0.27,3.6,1.33,0.83,0.8,2.0,11.33,10.73,3.93,4.2,2.43,3.0,3.06
6,2021,20201205,14,5,211,117,2,1371,1574,0.4444444444444444,0.34074074074074073,0.0,0.0,1.0,1.0,3.2,4.93,1.2,1.8,1.6,1.6,8.67,9.8,3.87,5.27,5.08,3.87,1.69
5,2021,20201205,14,5,226,170,0,1525,1470,0.39285714285714285,0.3194444444444444,1.667,0.667,1.833,0.875,5.07,3.0,1.17,1.0,1.38,0.62,14.6,9.47,3.8,1.93,1.94,3.2,4.12
3,2021,20201205,15,5,35,28,1,1515,1406,0.4666666666666666,0.4365079365079365,1.0,1.0,1.667,1.333,4.47,5.07,1.11,1.0,0.78,1.89,9.67,16.13,3.07,5.33,1.96,3.5,3.85
3,2021,20201205,15,5,39,27,2,1422,1491,0.3333333333333333,0.25,0.333,2.333,2.444,2.0,6.8,0.67,0.89,1.44,1.0,0.67,9.53,9.2,2.4,2.13,2.21,3.22,3.43
3,2021,20201205,15,5,60,194,0,1444,1368,0.35833333333333334,0.3333333333333333,0.0,0.0,0.667,1.889,1.73,1.27,1.67,1.22,1.11,0.67,9.8,9.6,3.0,3.07,2.38,3.26,3.05
3,2021,20201205,15,5,103,182,0,1424,1437,0.3333333333333333,0.31666666666666665,2.333,0.333,0.889,1.667,0.6,1.27,1.67,1.11,1.11,1.22,10.73,14.53,3.27,3.33,2.4,3.3,2.98
2,2021,20201205,15,5,141,88,0,1662,1405,0.35,0.16666666666666666,0.0,0.0,1.6,2.286,2.27,1.4,1.2,1.0,1.43,1.57,15.8,13.4,4.07,4.93,1.12,9.74,21.84
3,2021,20201205,15,5,147,65,2,1494,1490,0.27777777777777773,0.16666666666666666,0.0,3.0,1.444,2.444,1.47,1.0,0.89,0.67,1.0,0.56,11.93,11.0,2.6,2.8,2.02,3.24,3.96
3,2021,20201205,15,5,160,204,0,1441,1456,0.15666666666666665,0.41666666666666663,0.0,0.0,1.889,1.111,3.6,2.0,0.89,0.89,0.78,0.56,16.2,7.07,4.07,2.2,1.85,3.42,4.45
9,2021,20201205,15,5,179,115,1,1429,1551,0.30158730158730157,0.31666666666666665,2.0,1.0,1.727,1.0,5.6,2.6,0.82,1.36,0.8,1.6,9.27,9.0,3.0,2.27,2.42,2.84,3.27
3,2021,20201205,15,5,181,248,1,1558,1488,0.3333333333333333,0.13333333333333333,0.0,0.0,1.778,2.444,5.8,1.27,1.0,1.89,0.67,1.33,8.53,10.4,3.4,2.47,1.72,3.75,4.82
8,2021,20201205,15,5,202,186,2,1502,1626,0.6333333333333333,0.4583333333333333,2.0,1.0,2.0,1.6,5.4,1.67,1.6,0.6,1.0,1.0,11.8,11.87,4.47,3.0,2.55,3.52,2.7
3,2021,20201205,15,5,214,145,0,1414,1477,0.746031746031746,0.25,3.0,0.0,1.667,1.111,6.27,3.8,1.11,1.78,0.56,0.67,11.6,11.13,4.4,3.4,2.62,3.03,2.92
3,2021,20201205,15,5,219,134,0,1544,1447,0.22916666666666666,0.425,0.0,3.0,1.333,0.889,2.27,4.67,1.0,0.78,0.89,1.22,12.2,10.2,3.93,4.13,1.69,3.66,5.29
3,2021,20201205,15,5,239,45,2,1405,1473,0.7125,0.24999999999999997,0.0,0.0,2.0,1.0,3.67,4.33,1.33,0.78,0.89,0.89,9.33,13.33,2.8,5.33,2.09,3.29,3.67
4,2021,20201205,16,5,191,125,2,1461,1616,0.4444444444444444,0.3333333333333333,0.0,0.0,1.286,0.571,0.8,4.47,1.57,1.43,1.29,2.14,14.67,10.13,2.67,3.4,2.07,3.45,3.6
8,2021,20201205,17,5,16,231,0,1558,1500,0.35714285714285715,0.41666666666666663,2.333,0.333,2.5,1.571,6.47,5.2,1.25,0.5,1.29,1.57,11.6,8.33,3.67,2.87,1.39,4.51,9.42
0,2021,20201205,17,5,23,184,1,1625,1531,0.48148148148148145,0.3333333333333333,1.0,1.0,2.6,0.2,5.0,5.0,3.2,2.2,0.8,2.2,16.87,14.67,7.13,5.67,1.41,5.27,6.77
6,2021,20201205,17,5,111,222,0,1617,1554,0.29166666666666663,0.7777777777777778,2.0,1.0,2.2,2.167,5.27,1.87,1.6,1.2,1.83,1.83,10.33,7.93,6.27,3.67,1.4,4.95,7.38
9,2021,20201205,17,5,148,133,1,1445,1416,0.2119047619047619,0.13,2.333,0.333,1.091,1.455,2.6,2.4,1.09,0.55,0.55,1.36,12.6,6.6,4.73,3.0,2.07,2.9,4.14
2,2021,20201205,17,5,243,142,2,1460,1550,0.07142857142857142,0.44285714285714284,1.667,0.667,1.667,1.5,6.0,5.6,1.0,1.67,2.83,0.83,14.67,14.8,4.67,6.07,3.62,3.57,2.05
5,2021,20201205,18,5,18,159,0,1560,1376,0.3083333333333333,0.3125,0.0,0.0,1.625,0.75,4.4,4.8,1.5,1.25,1.0,1.38,11.07,13.73,4.8,5.13,1.99,3.34,3.7
5,2021,20201205,18,5,43,93,1,1470,1498,0.38888888888888884,0.29999999999999993,0.0,0.0,1.75,0.75,3.4,6.4,1.0,0.75,0.75,1.12,9.4,13.53,2.13,3.4,2.64,2.89,2.87
5,2021,20201205,18,5,50,230,2,1435,1421,0.2583333333333333,0.2777777777777778,0.0,0.0,0.75,1.125,4.07,3.07,1.0,1.62,0.88,1.62,9.13,10.8,3.27,2.73,2.93,2.87,2.61
5,2021,20201205,18,5,56,173,0,1517,1449,0.15625,0.1875,0.0,0.0,1.625,2.0,1.87,4.27,0.75,0.75,0.88,1.0,13.6,6.93,4.33,2.73,1.64,3.44,5.8
5,2021,20201205,18,5,69,52,0,1475,1448,0.3333333333333333,0.4166666666666667,0.0,0.0,1.714,1.375,2.2,2.4,0.86,0.71,0.88,0.75,9.4,12.93,3.0,4.67,2.35,2.89,3.31
5,2021,20201205,18,5,192,6,2,1416,1530,0.0625,0.16666666666666666,0.0,0.0,0.625,1.556,0.67,3.87,1.0,1.0,0.56,0.89,14.6,8.87,3.4,3.47,3.09,2.84,2.52
5,2021,20201205,18,5,205,153,1,1538,1454,0.6666666666666666,0.275,1.0,1.0,1.25,1.857,1.4,1.6,1.25,1.38,1.14,1.14,10.2,12.87,2.67,4.33,2.22,2.9,3.6
5,2021,20201205,18,5,224,95,1,1468,1474,0.2,0.125,0.0,0.0,1.444,1.857,4.47,2.07,0.78,1.44,1.0,0.71,11.13,8.47,5.0,3.8,2.33,3.18,3.05
6,2021,20201205,19,5,108,31,0,1702,1544,0.369047619047619,0.13333333333333333,0.0,3.0,1.25,2.4,4.07,3.0,1.75,1.5,1.4,1.4,9.87,8.27,5.13,5.4,1.47,4.78,6.25
9,2021,20201205,19,5,139,46,2,1379,1498,0.2777777777777778,0.3416666666666667,0.0,0.0,1.545,1.8,4.0,0.07,1.0,1.18,1.2,1.1,9.07,10.53,2.87,3.33,2.4,3.03,3.09
8,2021,20201205,20,5,42,19,0,1512,1630,0.125,0.3333333333333333,0.0,0.0,1.429,1.4,1.6,2.4,0.71,1.14,1.2,1.6,8.2,12.53,2.4,4.8,8.1,5.19,1.36
2,2021,20201205,20,5,53,122,0,1575,1512,0.42777777777777776,0.6666666666666666,0.0,0.0,2.167,2.0,6.0,1.07,2.0,1.83,1.86,2.0,14.8,15.47,5.4,3.67,1.54,4.5,5.82
4,2021,20201205,20,5,151,171,2,1408,1599,0.3572649572649572,0.34090909090909094,2.0,1.0,2.375,1.125,6.4,4.0,1.75,1.38,1.38,1.75,12.6,14.73,4.6,7.13,6.58,4.74,1.45
6,2021,20201206,11,6,234,44,1,1483,1447,0.10714285714285714,0.4484126984126984,3.0,0.0,1.0,1.4,2.07,3.27,1.0,0.83,1.2,2.4,10.6,7.4,6.47,3.93,1.98,3.7,3.64
1,2021,20201206,12,6,76,187,2,1468,1423,0.30952380952380953,0.25,3.0,0.0,2.0,1.6,4.47,1.07,1.6,0.8,1.6,1.8,11.4,16.8,5.53,5.33,2.34,3.37,2.94
4,2021,20201206,12,6,128,150,0,1608,1622,0.4615384615384615,0.25,3.0,0.0,1.875,1.0,4.2,6.4,1.88,1.0,1.0,2.0,22.27,16.6,8.6,6.07,2.36,3.54,2.9
1,2021,20201206,12,6,168,163,2,1483,1421,0.25,0.35,0.0,0.0,2.0,1.5,6.4,1.87,0.8,0.8,1.75,1.5,19.53,9.67,7.6,3.2,1.96,3.66,3.54
2,2021,20201206,12,6,242,63,2,1485,1487,0.0,0.6,0.0,0.0,0.143,0.8,0.2,4.47,1.43,0.86,1.0,2.2,9.6,6.6,2.33,3.13,2.9,3.21,2.58
1,2021,20201206,12,6,247,198,2,1417,1494,0.22666666666666666,0.0,0.0,0.0,0.667,1.4,3.07,1.47,1.67,2.0,0.8,2.0,12.0,8.8,4.4,4.8,2.61,3.29,2.64
9,2021,20201206,13,6,3,5,2,1323,1418,0.20833333333333331,0.24444444444444446,1.0,1.0,0.9,1.556,3.0,3.87,0.7,0.5,0.78,0.78,11.2,10.0,3.4,3.87,3.03,2.79,2.62
8,2021,20201206,13,6,92,104,1,1417,1451,0.5333333333333333,0.17777777777777778,0.0,0.0,1.571,1.333,1.07,2.27,1.43,0.86,1.17,0.83,9.47,10.8,3.4,5.2,2.45,3.09,3.16
4,2021,20201206,14,6,9,132,0,1469,1501,0.1607142857142857,0.3,0.0,0.0,1.25,2.286,2.2,1.0,1.62,1.62,1.57,1.86,14.33,11.47,6.2,2.73,1.87,3.61,4.14
4,2021,20201206,14,6,32,37,0,1481,1506,0.14285714285714285,0.30000000000000004,1.0,1.0,1.0,0.5,3.2,5.8,1.5,0.62,1.33,2.33,7.6,11.2,2.27,5.87,2.12,3.42,3.48
4,2021,20201206,14,6,66,212,1,1414,1496,0.05,0.43,0.0,3.0,0.375,2.0,1.27,0.0,0.75,0.75,1.25,1.62,11.2,13.13,3.27,2.0,2.94,3.42,2.38
4,2021,20201206,14,6,154,215,2,1442,1437,0.4138888888888888,0.3111111111111111,3.0,0.0,1.286,2.571,4.27,0.0,1.43,1.14,1.57,1.57,14.8,10.8,4.67,4.2,2.17,3.44,3.33
6,2021,20201206,14,6,172,24,1,1497,1463,0.1,0.31666666666666665,0.0,0.0,0.8,1.8,1.27,3.2,1.4,0.8,1.4,1.8,4.27,7.87,1.73,3.87,2.11,3.59,3.36
7,2021,20201206,14,6,188,152,0,1478,1513,0.25,0.19444444444444442,0.0,0.0,1.2,0.8,2.2,3.13,2.2,1.2,0.6,1.0,11.13,16.0,4.93,5.07,4.52,3.44,1.79
6,2021,20201206,14,6,193,200,1,1554,1441,0.4047619047619047,0.37777777777777777,3.0,0.0,2.667,0.333,7.0,5.67,1.83,1.0,1.67,1.33,13.67,8.87,8.2,4.8,1.71,4.21,4.43
2,2021,20201206,14,6,203,124,2,1438,1570,0.05555555555555555,0.30952380952380953,3.0,0.0,0.167,1.286,0.4,3.2,1.33,1.0,1.86,1.29,7.67,10.07,4.0,4.4,3.86,3.49,2.01
0,2021,20201206,14,6,241,216,2,1510,1473,0.2976190476190476,0.6666666666666666,0.0,0.0,1.2,1.2,2.67,3.07,1.0,1.4,2.2,1.6,12.67,15.27,3.93,5.47,2.73,3.56,2.48
9,2021,20201206,15,6,77,209,0,1510,1447,0.2726190476190476,0.16666666666666666,0.0,0.0,2.091,1.182,4.2,2.27,1.09,1.0,0.36,0.64,14.73,12.07,4.4,2.73,1.78,3.26,4.88
8,2021,20201206,15,6,165,25,2,1519,1498,0.27142857142857146,0.27777777777777773,2.333,0.333,1.333,1.0,2.0,2.8,0.83,0.5,1.5,1.67,12.8,13.27,4.13,6.33,2.71,3.27,2.67
4,2021,20201206,16,6,190,157,1,1543,1526,0.27777777777777773,0.7333333333333334,1.667,0.667,0.714,1.5,1.93,3.8,1.71,1.71,2.17,1.17,11.27,11.4,5.07,4.93,2.51,3.36,2.81
2,2021,20201206,16,6,223,11,0,1580,1567,0.5416666666666666,0.25,2.333,0.333,2.286,1.0,6.6,2.4,1.43,2.43,1.29,0.71,11.13,9.73,3.93,2.33,2.01,3.54,3.79
9,2021,20201206,17,6,2,91,2,1405,1590,0.25,0.35,1.0,1.0,0.778,1.2,1.8,5.27,1.0,0.33,0.8,0.9,7.93,7.87,2.13,2.73,3.07,2.78,2.58
6,2021,20201206,17,6,62,155,2,1396,1536,0.16666666666666666,0.26785714285714285,0.0,0.0,0.4,1.2,1.07,2.8,1.8,1.0,1.8,1.0,9.73,14.27,4.27,7.8,8.15,5.19,1.36
0,2021,20201206,17,6,201,127,2,1497,1589,0.125,0.2928571428571428,1.667,0.667,0.4,0.333,1.07,6.87,3.0,1.0,1.83,1.33,12.67,13.13,3.8,5.07,6.11,4.42,1.52
8,2021,20201206,17,6,236,72,1,1481,1481,0.44666666666666666,0.4555555555555555,0.0,0.0,2.143,1.2,4.87,2.33,1.29,1.0,1.0,1.0,11.47,7.67,3.6,2.73,1.34,5.27,8.96
2,2021,20201206,19,6,129,246,0,1611,1457,0.4487179487179487,0.27777777777777773,0.0,3.0,1.833,1.2,4.27,3.4,2.83,1.67,1.2,0.6,18.13,9.07,8.2,2.87,1.52,4.25,6.59
9,2021,20201206,19,6,195,167,2,1476,1528,0.22666666666666666,0.30833333333333335,0.0,0.0,0.9,0.9,5.0,3.53,1.2,1.4,0.6,1.1,7.4,9.67,2.87,4.27,3.24,2.84,2.43
6,2021,20201206,19,6,197,146,2,1443,1667,0.3194444444444444,0.4761904761904762,1.0,1.0,1.167,0.167,1.2,5.67,1.83,0.83,1.5,1.67,8.2,12.6,3.93,6.4,4.46,3.9,1.76
8,2021,20201206,20,6,1,206,1,1451,1466,0.25,0.48035714285714287,3.0,0.0,0.833,0.286,2.27,7.0,1.0,1.17,1.29,1.0,9.93,14.13,2.53,6.2,4.67,3.41,1.85
4,2021,20201206,20,6,144,135,2,1455,1547,0.375,0.4035714285714286,0.0,3.0,1.5,0.875,3.27,6.07,1.25,0.75,1.0,1.0,10.67,11.53,4.33,3.73,5.51,4.25,1.58
7,2021,20201206,20,6,235,59,1,1472,1361,0.26666666666666666,0.12169312169312169,0.0,0.0,1.5,1.2,3.43,3.67,0.75,1.0,1.2,0.6,13.57,12.8,4.14,5.27,2.13,3.16,3.47
9,2021,20201206,20,6,249,87,0,1515,1423,0.25,0.4366666666666667,1.667,0.667,0.6,0.909,0.07,1.73,1.0,0.7,1.27,0.91,8.0,9.4,2.2,2.67,2.78,2.9,2.71
9,2021,20201207,18,0,220,123,1,1479,1527,0.39999999999999997,0.41666666666666663,0.0,0.0,1.0,0.909,0.67,6.6,1.18,0.45,0.45,0.91,13.0,7.93,3.07,2.0,2.85,2.77,2.77
5,2021,20201207,19,0,0,118,1,1506,1485,0.0,0.5,0.0,0.0,0.667,2.0,3.0,1.2,1.33,0.83,1.29,1.29,9.4,7.33,2.2,2.4,2.28,3.01,3.31
6,2021,20201207,19,0,83,89,1,1472,1440,0.09722222222222221,0.08333333333333333,3.0,0.0,0.833,1.833,0.87,0.27,1.0,0.83,1.17,1.33,5.87,6.6,3.47,3.13,1.8,3.72,4.47
0,2021,20201207,19,0,101,17,0,1456,1401,0.19166666666666665,0.26666666666666666,0.0,3.0,0.667,1.6,1.0,1.4,1.67,2.0,1.8,0.4,12.67,9.0,5.67,3.07,1.84,3.92,3.97
2,2021,20201207,20,0,38,208,2,1564,1507,0.16666666666666666,0.5,1.0,1.0,1.143,1.167,3.87,6.0,1.29,1.71,2.0,2.17,12.0,12.67,2.8,6.33,2.52,3.36,2.86
8,2021,20201207,20,0,70,229,1,1421,1548,0.0,0.35555555555555557,3.0,0.0,1.167,1.571,2.67,3.4,0.67,0.67,1.57,2.29,11.4,10.2,4.6,4.27,2.49,3.16,3.0
9,2021,20201207,20,0,140,47,0,1530,1478,0.32,0.3666666666666666,0.0,0.0,1.818,1.727,5.53,4.2,0.45,0.36,0.73,1.45,10.47,8.4,3.27,2.2,1.53,3.67,6.78
7,2021,20201207,20,0,180,75,1,1424,1482,0.3333333333333333,0.3666666666666667,3.0,0.0,0.8,0.4,1.93,4.87,1.6,1.2,1.0,1.6,9.87,16.6,3.8,5.47,2.68,3.11,2.61
7,2021,20201208,14,1,61,36,1,1520,1471,0.13333333333333333,0.25,0.0,0.0,1.0,1.667,3.27,2.07,1.0,0.83,0.83,2.0,13.2,10.73,4.13,3.67,2.35,3.06,3.13
7,2021,20201208,16,1,177,12,0,1423,1370,0.25,0.0,0.0,0.0,1.0,2.0,2.47,1.87,2.2,1.0,1.2,0.8,16.87,14.67,3.4,4.2,1.89,3.38,4.08
3,2021,20201208,19,1,60,134,1,1454,1439,0.37238095238095237,0.33999999999999997,0.0,0.0,0.9,1.1,4.07,2.8,1.8,1.2,0.8,1.3,9.67,9.2,4.2,3.6,2.25,3.23,3.33
3,2021,20201208,19,1,103,204,0,1469,1403,0.3333333333333333,0.3444444444444444,0.667,1.667,1.1,1.3,3.2,1.07,1.7,1.0,0.8,0.7,10.53,8.13,4.27,3.0,2.45,3.18,3.01
3,2021,20201208,19,1,147,182,1,1408,1412,0.20833333333333331,0.2638888888888889,2.0,1.0,1.3,1.8,0.67,0.6,0.8,0.7,1.0,1.3,11.8,11.6,2.73,3.07,2.13,3.29,3.57
3,2021,20201208,19,1,214,45,2,1493,1486,0.6095238095238096,0.3,3.0,0.0,1.8,0.9,6.8,5.6,1.1,1.6,0.9,0.8,11.2,12.07,4.73,4.2,2.68,3.12,2.78
3,2021,20201208,19,1,219,33,1,1431,1476,0.2633333333333333,0.30198412698412697,0.0,0.0,1.5,0.9,4.27,4.8,1.1,0.7,1.9,1.4,11.93,13.8,4.27,5.53,2.95,3.23,2.47
3,2021,20201208,19,1,239,194,0,1466,1424,0.5700000000000001,0.5,0.0,0.0,1.8,2.0,1.87,0.6,1.2,0.8,1.1,0.9,10.0,9.6,2.07,2.33,1.48,4.29,6.88
9,2021,20201209,18,2,5,249,0,1545,1480,0.13333333333333333,0.1,0.333,2.333,1.4,1.909,5.0,3.0,0.7,0.8,0.64,1.0,8.4,11.4,3.47,3.93,1.86,3.06,4.83
9,2021,20201209,18,2,195,3,1,1441,1354,0.18888888888888888,0.03333333333333333,0.0,0.0,0.818,1.909,3.2,1.87,1.09,1.36,0.55,0.64,7.07,13.4,2.2,4.07,2.74,2.87,2.79
3,2021,20201209,19,2,21,248,0,1384,1403,0.35,0.19444444444444442,0.0,0.0,1.1,2.3,3.8,1.6,1.4,1.4,0.8,1.4,11.67,12.47,3.4,2.87,1.69,3.64,5.31
3,2021,20201209,19,2,35,65,1,1477,1428,0.49999999999999994,0.2,0.0,3.0,1.6,2.2,3.67,3.67,1.2,1.1,1.0,0.5,11.33,11.13,3.07,2.87,1.6,3.97,5.62
3,2021,20201209,19,2,39,28,0,1429,1459,0.2222222222222222,0.5773809523809523,2.0,1.0,2.2,1.3,4.0,4.07,0.8,1.4,0.9,1.9,9.93,13.33,2.73,4.2,3.0,3.42,2.32
3,2021,20201209,19,2,160,161,0,1424,1483,0.21388888888888888,0.08333333333333333,0.0,0.0,2.0,1.7,4.87,1.47,1.0,0.9,0.7,1.2,16.27,8.87,3.93,1.87,1.75,3.7,4.67
3,2021,20201209,19,2,181,145,0,1520,1419,0.41666666666666663,0.2,0.333,2.333,1.7,1.3,4.4,2.27,1.1,1.9,0.5,0.7,12.0,10.0,3.27,2.8,3.02,3.16,2.44
3,2021,20201209,19,2,185,27,2,1362,1360,0.31203703703703706,0.26666666666666666,0.0,3.0,1.7,1.8,3.67,3.4,1.1,1.1,1.0,0.6,18.27,9.53,6.6,2.33,2.1,3.33,3.58
9,2021,20201210,18,3,91,131,0,1536,1466,0.375,0.4444444444444444,0.0,0.0,1.636,1.455,6.27,2.0,0.82,0.91,0.64,0.82,9.13,7.2,3.27,1.8,1.68,3.46,5.29
1,2021,20201211,17,4,30,168,0,1497,1514,0.08333333333333333,0.10256410256410257,0.0,0.0,1.143,1.167,2.6,3.87,1.43,1.71,1.0,0.67,13.87,18.4,5.73,6.13,2.22,3.45,3.09
1,2021,20201211,17,4,198,94,2,1435,1375,0.3444444444444444,0.6666666666666666,1.0,2.0,1.667,1.143,3.6,3.8,2.0,1.17,1.29,1.43,10.27,14.73,4.8,6.87,3.23,3.49,2.15
9,2021,20201211,18,4,133,179,0,1413,1364,0.3055555555555555,0.3833333333333333,0.333,2.333,1.417,1.167,2.27,4.4,1.25,0.5,1.25,0.75,6.2,9.53,2.53,4.0,2.74,2.75,2.95
7,2021,20201211,18,4,233,152,2,1455,1528,0.25,0.14583333333333331,0.0,0.0,1.286,1.167,3.07,1.73,1.43,1.29,0.5,1.33,14.73,16.33,5.87,5.07,2.4,3.08,3.03
6,2021,20201211,19,4,200,24,0,1529,1426,0.3666666666666667,0.2375,0.0,0.0,2.143,1.667,4.2,3.0,1.14,1.43,1.17,1.5,8.0,7.33,3.67,3.93,1.69,4.19,4.62
0,2021,20201211,19,4,245,71,0,1469,1503,0.08333333333333333,0.25,0.0,0.0,1.571,0.833,4.47,2.47,0.86,1.0,1.17,1.33,15.6,11.33,6.6,3.67,2.34,3.62,2.91
7,2021,20201211,20,4,54,189,0,1502,1456,0.375,0.2,0.0,0.0,1.4,1.571,2.47,3.07,1.2,1.2,0.86,1.43,17.13,11.67,5.13,4.93,1.99,3.18,3.95
2,2021,20201211,20,4,122,243,2,1506,1491,0.19285714285714284,0.47916666666666663,0.0,0.0,0.625,1.429,0.67,3.6,2.12,1.75,1.86,1.0,13.47,16.2,3.33,5.13,2.18,3.67,3.2
9,2021,20201211,20,4,167,220,0,1542,1486,0.27499999999999997,0.08888888888888889,2.0,1.0,1.636,1.75,4.87,1.2,1.0,0.64,0.42,1.08,8.93,12.87,3.47,2.33,2.53,2.79,3.19
4,2021,20201211,20,4,212,9,1,1494,1490,0.375,0.4270833333333333,3.0,0.0,0.889,1.444,1.0,4.27,1.44,1.11,1.44,1.67,11.87,13.6,2.0,5.53,2.43,3.34,2.97
8,2021,20201211,20,4,231,165,0,1497,1508,0.38888888888888884,0.125,1.0,1.0,1.0,1.571,3.27,1.07,1.62,1.12,0.71,0.71,9.93,12.13,2.93,2.87,2.55,2.99,3.12
3,2021,20201212,12,5,45,219,2,1382,1401,0.2833333333333333,0.3733333333333333,1.0,1.0,1.909,1.182,6.4,3.6,0.82,1.0,0.64,1.0,9.0,9.67,3.13,3.13,2.47,3.14,3.02
1,2021,20201212,12,5,64,96,2,1453,1538,0.0,0.29166666666666663,1.0,1.0,1.0,1.167,0.8,1.2,2.33,2.5,1.17,1.17,9.33,10.33,3.93,4.13,3.3,3.48,2.11
1,2021,20201212,12,5,99,97,0,1568,1472,0.3703703703703704,0.41666666666666663,3.0,0.0,1.833,1.429,4.93,3.4,1.67,0.83,0.57,1.86,12.13,9.93,5.4,3.73,2.42,3.33,2.85
1,2021,20201212,12,5,187,102,2,1348,1537,0.27777777777777773,2.0,0.667,1.667,1.333,0.333,3.4,4.87,1.5,1.67,1.17,1.5,15.67,10.47,5.53,4.6,2.91,3.34,2.37
2,2021,20201212,12,5,246,13,2,1479,1458,0.6,0.375,3.0,0.0,1.5,1.0,1.8,2.8,1.17,1.0,2.0,2.0,8.8,15.33,2.87,6.2,2.34,3.27,3.21
7,2021,20201212,13,5,36,196,0,1460,1372,0.6428571428571428,0.25,0.0,0.0,1.143,0.8,2.0,4.2,2.0,1.0,0.8,1.8,12.6,11.93,4.53,3.07,2.15,3.12,3.53
7,2021,20201212,13,5,59,188,2,1354,1424,0.3333333333333333,0.24999999999999997,0.0,0.0,1.167,1.5,3.27,4.2,0.67,1.17,1.0,2.33,13.13,10.53,4.27,4.93,2.04,3.29,3.61
7,2021,20201212,13,5,61,12,1,1490,1372,0.1625,0.08333333333333333,0.0,3.0,1.0,2.167,3.07,1.0,1.14,1.0,1.17,1.0,14.93,13.33,5.33,4.93,1.75,3.36,4.99
7,2021,20201212,13,5,120,86,1,1454,1495,0.625,0.2,0.0,0.0,2.0,1.0,4.87,3.67,2.57,1.86,0.86,1.0,19.73,14.27,8.2,4.07,1.97,3.27,3.89
